,id,Title,Judger,Narrator,Model,Knowledge Accuracy,Emotional Expression,Personality Traits,Behavioral Accuracy,Immersion,Adaptability,Behavioral Coherence,Average
1148,1149,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,4,3,4,3,3,3.2857142857142856
1149,1150,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1150,1151,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1151,1152,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,3,3,3,3,3,3.0
1152,1153,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1153,1154,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,3,3,4,3,4,3.4285714285714284
1154,1155,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1155,1156,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,3,3,4,4,4,3.7142857142857144
1156,1157,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,4,4,4,4,4,4,3.857142857142857
1157,1158,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,3,3,3,2,2.7142857142857144
1158,1159,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1159,1160,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1160,1161,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,4,3,4,4,4,3.7142857142857144
1161,1162,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1162,1163,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1163,1164,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,3,3,3.5714285714285716
1164,1165,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1165,1166,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,2,4,3,3,4,3,3,3.142857142857143
1166,1167,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,4,4,5,4,5,4.428571428571429
1167,1168,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1168,1169,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1169,1170,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1170,1171,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,4,4,5,4.571428571428571
1171,1172,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1172,1173,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,4,4,3,3,4,3.4285714285714284
1173,1174,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
1174,1175,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,2,2,2,2,2,2,2.0
1175,1176,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,3,3,4,4,4,3.5714285714285716
1176,1177,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1177,1178,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1178,1179,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,4,4,4,4,4,4,4.0
1179,1180,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,3,3,3,3,3,3,2.857142857142857
1180,1181,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,1,2,1,1,1,2,1,1.2857142857142858
1181,1182,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1182,1183,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1183,1184,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,3,4,3,2,3.2857142857142856
1184,1185,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,2,2,2,2,2,2,2.0
1185,1186,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,4,4,3,3,3.7142857142857144
1186,1187,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1187,1188,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1188,1189,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,2,3,3,3,2,3,2.5714285714285716
1189,1190,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,2,2,3,3,3,2.5714285714285716
1190,1191,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
1191,1192,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1192,1193,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,3,3,3,3,3,3,3,3.0
1193,1194,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,3,4,4,3,4,3,3,3.4285714285714284
1194,1195,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,3,4,3.857142857142857
1195,1196,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,4,4,3.857142857142857
1196,1197,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
1197,1198,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,2,3,2,2,2,3,3,2.4285714285714284
1198,1199,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
1199,1200,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
1200,1201,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,2,2,2,2,2,2,2,2.0
1201,1202,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,3,4,3.7142857142857144
1202,1203,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,2,2,2,2,2,2,2.142857142857143
1203,1204,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,4,4,3,4,3,4,3.5714285714285716
1204,1205,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,2,3,3,3,2,3,2.7142857142857144
1205,1206,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,3,2,2,3,2,2.4285714285714284
1206,1207,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,4,5,4,4,4,5,4.285714285714286
1207,1208,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,3,4,3.7142857142857144
1208,1209,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,2,2,2,3,3,2,2.4285714285714284
1209,1210,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1210,1211,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,4,4,4,4,4,4,4.0
1211,1212,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,2,2,2,3,2,2.2857142857142856
1212,1213,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,2,2,2,3,3,2,2.4285714285714284
1213,1214,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,2,1,1,1,2,1,1.2857142857142858
1214,1215,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
1215,1216,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,4,4,4,4,4,4,4.0
1216,1217,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,1,1,1,1,1,1,1.0
1217,1218,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,3,3,4,3,3,3.2857142857142856
1218,1219,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,2,3,2,3,2,2,2.4285714285714284
1219,1220,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,3,3,2,3,3,2,2.5714285714285716
1220,1221,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,2,2,2,3,2,2,2.2857142857142856
1221,1222,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
1222,1223,西游记,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,3,3.5714285714285716
1223,1224,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,3,4,4,4,3,4,3.7142857142857144
1224,1225,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,4,4,4.0
1225,1226,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,2,3,3,2,3,3,3,2.7142857142857144
1226,1227,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,3,3,3.7142857142857144
1227,1228,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,3,4,4,3,4,4,4,3.7142857142857144
1228,1229,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,3,4,4,3,4,3,4,3.5714285714285716
1229,1230,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,4,4,4.0
1230,1231,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,2,4,4,2,3,3,4,3.142857142857143
1231,1232,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1232,1233,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1233,1234,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,2,4,3,3,4,4,4,3.4285714285714284
1234,1235,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
1235,1236,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
1236,1237,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,4,4,4,4,4,4,3.857142857142857
1237,1238,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,3,3,4,4,4,3.5714285714285716
1238,1239,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,4,4,3.857142857142857
1239,1240,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
1240,1241,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,3,4,4,4,3,4,3.5714285714285716
1241,1242,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
1242,1243,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
1243,1244,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,2,2,2,3,3,3,2.5714285714285716
1244,1245,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,4,4,5,4.571428571428571
1245,1246,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,3,3,3,3,3,3.0
1246,1247,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,4,3,3,4,4,4,3.5714285714285716
1247,1248,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1248,1249,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,3,3,3,3,3,3.0
1249,1250,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,4,3,3,3,3,4,3.142857142857143
1250,1251,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1251,1252,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,2,2,2,3,2,2,2.2857142857142856
1252,1253,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,4,4,3,4,4,4,3.7142857142857144
1253,1254,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,4,4,3,4,4,3,3.5714285714285716
1254,1255,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,2,1,1,1,2,1,1.2857142857142858
1255,1256,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,4,3,4,3,3,3.2857142857142856
1256,1257,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,3,3,4,4,3,3.4285714285714284
1257,1258,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
1258,1259,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,5,5,4,4,5,4.428571428571429
1259,1260,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,4,4,5,4.571428571428571
1260,1261,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1261,1262,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,2,4,3,3,4,4,3,3.2857142857142856
1262,1263,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,3,3,3,3,3,3,3.0
1263,1264,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1264,1265,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,4,3,4,4,4,3.7142857142857144
1265,1266,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1266,1267,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
1267,1268,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1268,1269,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,2,3,2,3,2,3,2.5714285714285716
1269,1270,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
1270,1271,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,2,3,3,3,3,3,2.857142857142857
1271,1272,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1272,1273,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1273,1274,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1274,1275,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1275,1276,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,2,2,3,3,3,2.7142857142857144
1276,1277,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1277,1278,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,4,4,4,4,4,4,4.0
1278,1279,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,4,4,4,4,4.0
1279,1280,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,2,2,2,2,2,2,2.0
1280,1281,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,3,3,3,3,3,3,3.0
1281,1282,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,3,4,3,3,3.4285714285714284
1282,1283,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
1283,1284,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1284,1285,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,3,4,4,3,3.7142857142857144
1285,1286,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,4,3,2,3,3,4,3.0
1286,1287,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,4,4,3,4,3,3,3.4285714285714284
1287,1288,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,5,5,4,4,5,4.428571428571429
1288,1289,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,4,4,4,4,4.0
1289,1290,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1290,1291,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1291,1292,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1292,1293,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
1293,1294,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,2,2,2,2,2,2,2,2.0
1294,1295,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1295,1296,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
1296,1297,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,3,4,4,4,3.857142857142857
1297,1298,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
1298,1299,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
1299,1300,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,2,3,3,2,3,3,3,2.7142857142857144
1300,1301,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,3,4,3.7142857142857144
1301,1302,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,2,3,2,3,2,3,2.5714285714285716
1302,1303,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1303,1304,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,1,1,1,1,1,1,1.0
1304,1305,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1305,1306,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,3,2,3,3,3,2.7142857142857144
1306,1307,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,2,3,2,3,3,2,2.5714285714285716
1307,1308,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1308,1309,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1309,1310,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,2,2,2,3,2,2.2857142857142856
1310,1311,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,2,2,2,2,2,2,2.0
1311,1312,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,3,2,2,2,2,2.142857142857143
1312,1313,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
1313,1314,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,2,3,2,3,3,3,2.7142857142857144
1314,1315,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
1315,1316,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,3,3,2,3,3,3,2.7142857142857144
1316,1317,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
1317,1318,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
1318,1319,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,3,4,2,3,3,2,2.7142857142857144
1319,1320,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
1320,1321,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,3,3,3,3,3,2.7142857142857144
1321,1322,三国演义,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,2,1,1,1,2,1,1.2857142857142858
1322,1323,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,4,5,4,5,4.571428571428571
1323,1324,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,4,4,4.0
1324,1325,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1325,1326,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1326,1327,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,3,4,3,4,3,3,3.4285714285714284
1327,1328,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,4,4,4.0
1328,1329,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,3,3,4,4,4,3.7142857142857144
1329,1330,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1330,1331,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,5,5,5,4,5,4.571428571428571
1331,1332,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1332,1333,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1333,1334,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,3,4,4,4,3.857142857142857
1334,1335,红楼梦,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,3,4,3,3,3.4285714285714284
